VideoID,RegionCode,TrendingDate,Views,Likes,CommentCount,Dislikes
-e-xXN-tcFU,US,18.19.05,316263,6808,1104,401
nd4cLL_MP7M,US,18.19.05,4370529,14826,833,717
vug4bROR79I,US,18.19.05,2955650,13877,3218,843
STVXHhTdjW4,US,18.19.05,592477,12280,509,287
bK0TEqDtkK4,US,18.19.05,967944,59681,8832,2422
4HX6R88QZB0,US,18.19.05,1119069,31811,5952,5065
SoKQzAhXkbw,US,18.19.05,506229,10930,994,252
lpFEpDPf490,US,18.19.05,430640,22158,1080,1142
xrMfUeOPWto,US,18.19.05,1203280,36312,3093,1412
KUUjtUP2CrE,US,18.19.05,3412718,47800,2753,2484
0l35jAGQPOI,US,18.19.05,6514854,481370,50729,6721
4lm75v4Ndlg,US,18.19.05,1302425,48445,3535,600
a6D9ksDanh0,US,18.19.05,309311,14098,1363,334
sw-l5SW5hik,US,18.19.05,1865860,20418,2476,2556
Of9GOMM9HPg,US,18.19.05,2550348,128936,9053,5053
ife5Zij94_E,US,18.19.05,355470,15231,765,219
feYykx3Fq-k,US,18.19.05,485653,18338,590,308
CJRw18MtRPg,US,18.19.05,3034842,37659,9930,7098
0IaG9oM4O4s,US,18.19.05,1675041,6876,0,7026
2jSWMme12ik,US,18.19.05,742360,4118,1239,854
pl-DjiO8das,US,18.19.05,4709165,424184,37211,4799
JwivtxQEmc8,US,18.19.05,484578,5262,357,599
Wpm07-BGJnE,US,18.19.05,35579512,824036,92564,88950
df7PZIVe1lw,US,18.19.05,12925405,134592,71811,12762
xf4iv4ic70M,US,18.19.05,534341,23326,1666,776
5VGxDEh3F0g,US,18.19.05,120946,4212,331,137
2KuqjW0WtZg,US,18.19.05,562862,14319,3011,992
vjI4Alon-3Q,US,18.19.05,42318547,770543,42571,53401
TI5bEf-BULU,US,18.19.05,13167973,130073,5634,4112
Duc3F700lgE,US,18.19.05,1006026,11232,1793,893
sxyotaytAS0,US,18.19.05,1142697,4025,1482,368
RBbkCEHBw_I,US,18.19.05,920347,15127,2407,909
oWw1BcFhk-k,US,18.19.05,12610279,420944,19619,9074
iJz5jURaEBc,US,18.19.05,647685,33811,2940,1571
CX11yw6YL1w,US,18.19.05,21550910,462651,30127,11508
5GHXEGz3PJg,US,18.19.05,7646124,146561,5408,2916
qTJs_9Ckc60,US,18.19.05,221793,11072,601,178
jQS_kpH9xfA,US,18.19.05,866855,43669,3214,1000
iQp1_GfDhwQ,US,18.19.05,4094344,62394,1862,973
tJfDBSWYqU8,US,18.19.05,9028097,33632,10041,13422
Bs-Hr-gEJAU,US,18.19.05,27234892,838758,40209,7060
s1APv5uO2VU,US,18.19.05,824590,16300,5555,2599
WXTNngJsBrI,US,18.19.05,635638,9679,846,174
jC4NNUYIIdM,US,18.19.05,1175643,33042,2957,842
DkeiKbqa02g,US,18.19.05,54223283,730558,23492,31795
B3qT1k0r9pw,US,18.19.05,1666858,44042,1305,500
DgaC0ytqdv4,US,18.19.05,301575,7150,1238,254
rxmtHVSVjdo,US,18.19.05,7728351,277527,16673,6606
qCSu-X_aEvo,US,18.19.05,2188305,26641,3116,1763
AshvBTw5Z84,US,18.19.05,2494593,86812,4530,1482
_pP_C7HEy3g,US,18.19.05,322150,7001,561,208
zxwfDlhJIpw,US,18.19.05,8357344,165727,48316,19357
OAGfx7eB3gA,US,18.19.05,3441419,104372,9425,2664
E2qtPth2W6w,US,18.19.05,540897,10493,744,311
ZUSPD9zOyJs,US,18.19.05,6081291,188056,8022,3140
UUkn-enk2RU,US,18.19.05,19440207,442876,31890,9210
JZ2fRE_nkak,US,18.19.05,3187797,56993,6965,3742
D52qnC7dJcQ,US,18.19.05,1325859,27875,1003,511
_wNZbgBPz1Q,US,18.19.05,446079,21508,4458,2331
jiZfc0b2t3Q,US,18.19.05,732748,10599,1487,882
fDRrqJU4-Tk,US,18.19.05,3686630,86848,13811,2942
Yiq8YjQC6Rw,US,18.19.05,1143831,40989,3582,794
TmzVBGf6uKk,US,18.19.05,1008234,41264,2016,309
4k9bXpi1tU4,US,18.19.05,2668355,151443,12140,2205
4nq0tT_SAD0,US,18.19.05,3407150,181627,14814,1649
8fbyfDbi-MI,US,18.19.05,7127666,130249,29855,39174
lD1mPectYOM,US,18.19.05,741548,7807,626,885
7C2z4GqqS5E,US,18.20.05,62796390,4470888,905912,119046
3eQP6JoxtKk,US,18.20.05,4463464,126990,29202,10367
D6Oy4LfoqsU,US,18.20.05,571665,31927,3308,677
ooyjaVdt-jA,US,18.20.05,6886948,285349,115501,164004
yDiXQl7grPQ,US,18.20.05,29403688,452725,141646,24542
Dv4Ph97jv44,US,18.20.05,1069358,36530,1257,462
ondQYFBvk6M,US,18.20.05,1300551,7346,3485,1753
ju_inUnrLc4,US,18.20.05,3539843,384534,38249,6164
KObL442PWhQ,US,18.20.05,912774,30178,2340,449
jO7Ysq0m050,US,18.20.05,1821926,25103,6515,1751
6SuMbFuKDf8,US,18.20.05,6887627,245716,28139,10953
e9NOwaiXqqA,US,18.20.05,594536,9921,423,323
uQWuC7L4_DQ,US,18.20.05,536939,1714,640,336
MWb2vazaD28,US,18.20.05,1155028,95284,7273,603
xNGFSEcRSZI,US,18.20.05,444643,5590,863,280
TjXQzRWmb_I,US,18.20.05,2839831,40243,5006,1130
-kTWIm7m4Uw,US,18.20.05,2848729,307704,46735,1584
Uy7yJdq1yhg,US,18.20.05,2958084,118709,11088,3663
f2kesmAO8VU,US,18.20.05,1620153,51280,3245,615
XiHiW4N7-bo,US,18.20.05,13531173,155469,11616,4650
JfQ3W0wjGh4,US,18.20.05,1093335,35045,4600,1095
H7gh2fmdjCU,US,18.20.05,1516372,75892,3480,586
WyuPSLj_6aw,US,18.20.05,4433795,230763,15604,4849
yqnr91FFV4U,US,18.20.05,1106828,5263,2563,608
zLuhCfBqf5U,US,18.20.05,547646,31682,2091,424
rYnmrkMizdc,US,18.20.05,454403,11234,1120,538
6S9c5nnDd_s,US,18.20.05,10535890,306123,17796,5936
wamF2KUQKLA,US,18.20.05,365819,5985,589,330
DZAiRufPx9A,US,18.20.05,1565382,92163,8026,4351
uBYzYji4rmE,US,18.20.05,4539805,107953,16124,5670
N7HFXgyTya0,US,18.20.05,1512971,71141,3406,1150
AkCLxl3MzNA,US,18.20.05,1313796,50708,8603,925
5PR3Hn6cQ60,US,18.20.05,956735,35051,2624,1014
MBR2kxt7RK8,US,18.20.05,1603836,99024,6623,4071
YMdo_0H1thU,US,18.20.05,226143,6543,377,142
CQQit01HHLY,US,18.20.05,3174472,190613,11308,2824
4_aR3HqFrr0,US,18.20.05,688218,5094,710,408
pFc6I0rgmgY,US,18.20.05,4893011,33075,6717,2853
G7yP4-ofcFQ,US,18.20.05,506930,8380,283,118
15uSD6tHi2I,US,18.20.05,490689,4207,2592,344
Z2ttpo7c95s,US,18.20.05,802723,4591,1913,493
t4pRQ0jn23Q,US,18.20.05,3787250,107073,13323,5184
M-E5wDgptQA,US,18.20.05,1641285,27419,2501,755
QBL8IRJ5yHU,US,18.20.05,3457778,293022,50904,12717
YvjhDjUbFyU,US,18.20.05,803036,18819,2340,592
7DbslbKsQSk,US,18.20.05,1452914,37867,4043,682
8XBLuU_4Qgo,US,18.20.05,1754771,20354,3910,992
6fyE0B430Rc,US,18.20.05,465522,16886,1432,253
883Omd2YqXE,US,18.20.05,218229,2280,152,320
1purAy2MsOc,US,18.20.05,954089,86520,25014,702
0lr497GhD04,US,18.20.05,1624735,57437,6597,1157
MAjY8mCTXWk,US,18.20.05,8463788,107435,12139,6265
um-1fAVU1OQ,US,18.20.05,2267063,78623,7633,9781
E21NATEP9QI,US,18.20.05,985090,21502,1609,676
h3umdwK-oPs,US,18.20.05,930432,49766,1393,186
j4KvrAUjn6c,US,18.20.05,7204004,121673,21459,18323
NBSAQenU2Bk,US,18.20.05,647051,23945,742,162
WF82ABLw8s4,US,18.20.05,1228765,16542,2483,2287
jzLlsbdrwQk,US,18.20.05,4932158,90726,11140,10482
r-3iathMo7o,US,18.20.05,5763328,121726,15206,9549
Xpv-sEKl1B4,US,18.20.05,3513886,69053,8714,3175
hiBPUpCJ7MQ,US,18.20.05,3188522,48144,1959,386
96oKlWv5wSo,US,18.20.05,680702,13553,1587,465
YI3tsmFsrOg,US,18.20.05,4088929,222017,20910,1911
4oqvNR1o3Zo,US,18.20.05,1583373,26717,4192,4412
oRexsyztGS0,US,18.20.05,1230932,23737,3962,1526
3g5O-kT9m8k,US,18.20.05,1588801,62036,2842,1719
6ijnv-jNhUA,US,18.20.05,507170,10747,1176,369
D2mxKEa2xmA,US,18.20.05,214916,7813,777,666
BspHjvU11y4,US,18.20.05,1161335,39404,2292,856
OUBx_raReDw,US,18.20.05,1031078,3504,1449,870
nRc0kmOYgzQ,US,18.20.05,3243217,36741,4895,1576
UfKmSfgFxi8,US,18.20.05,12425286,510442,25417,14608
_iGAptGAweo,US,18.20.05,3019735,90843,6691,5356
BfawmhUVXVo,US,18.20.05,2144958,29805,0,915
DGdSlnw4D_M,US,18.20.05,2889410,37587,5710,4880
LtpqdJkoKm8,US,18.20.05,4919175,135420,22937,9449
rQEqKZ7CJlk,US,18.20.05,3115713,50593,6465,5839
OXVm3fhYsEo,US,18.20.05,2682451,107850,13620,6434
UQkBcHLZOqU,US,18.20.05,4862581,221646,12014,2587
Am6NHDbj6XA,US,18.20.05,6492425,105915,3623,14429
mdWcaWBxxcY,US,18.20.05,8748304,262701,24167,28966
CPjWgk0UXps,US,18.20.05,1328995,31582,1343,1541
iILJvqrAQ_w,US,18.20.05,4120719,98555,4852,1808
vjSohj-Iclc,US,18.20.05,6248792,81988,12863,2940
y_WoOYybCro,US,18.20.05,2425096,133960,5285,874
zcEE8J2Bqa8,US,18.20.05,186600,21913,1488,151
oSEeK9yDNQI,US,18.20.05,14559202,265078,20208,23745
2PH7dK6SLC8,US,18.20.05,1929432,62380,4933,1199
tjA7nAHOAww,US,18.20.05,9207389,310405,11808,4376
0zZ0Y_UZRBw,US,18.20.05,2466580,146390,11648,1982
ulNswX3If6U,US,18.20.05,13572029,607903,32888,8557
HOxylh5runs,US,18.20.05,229627,29280,4558,662
A2dIL4sf4TQ,US,18.20.05,1129643,49575,4929,2488
V6ElE2xs48c,US,18.20.05,1151096,21196,1599,573
JefYnYIXY_8,US,18.20.05,309824,9293,974,241
nNZrc_XvF30,US,18.20.05,1415356,37241,2134,2197
WIV3xNz8NoM,US,18.20.05,919057,30328,6502,921
8h--kFui1JA,US,18.20.05,9632961,287162,11171,7033
QDk-xa1oBXw,US,18.20.05,177760,7690,1546,168
4LlQwTgB5Rc,US,18.20.05,263552,4631,373,127
4ykXguKWqy4,US,18.20.05,687759,19428,1317,1527
CT-orZzuN2A,US,18.20.05,2335156,38642,1106,610
c0bsKc4tiuY,US,18.20.05,1042264,56092,2619,1791
beb8zCGMsbI,US,18.20.05,1637939,48707,777,751
FUQexMOrDBI,US,18.20.05,319854,18896,3382,747
EQ748TZcuqs,US,18.20.05,316810,14650,748,152
USXoINPEhoA,US,18.20.05,2104319,92538,14491,1553
azUbCdcAeFM,US,18.20.05,1045304,40523,2715,624
l884wKofd54,US,18.20.05,13235035,186004,8340,9106
pojXEFDFMw8,US,18.20.05,296937,3828,0,426
t8aPNtKYABk,US,18.20.05,498232,7332,1469,214
M-wat3TSQqY,US,18.20.05,546974,13999,895,411
TuPT8ZF0Vl4,US,18.20.05,1023277,7644,3589,592
NJu6uMYQWAE,US,18.20.05,196743,7398,524,238
x_joMJBrT34,US,18.20.05,3457718,110292,17846,6829
ESKmRiLjNpg,US,18.20.05,2214737,21917,3522,7309
ouWuzQb9vNg,US,18.20.05,1353301,39185,10342,2394
eP33TkuI9vI,US,18.20.05,1335397,25206,3376,1656
qfqVkEYQ1Ls,US,18.20.05,7452863,66930,7584,10173
HDYJVmoWoyA,US,18.20.05,568465,12291,1387,1171
WbgIREVg2JU,US,18.20.05,522278,25789,2828,757
S9ibNh16xfs,US,18.20.05,3640386,189585,6915,933
FepIkIILumA,US,18.20.05,17567535,479269,32015,22719
EGV9Ms9EHcg,US,18.20.05,695291,48072,6704,1799
mmP1aHJjJ-U,US,18.20.05,423298,18700,918,257
Kc6CIwBVo5s,US,18.20.05,8509825,42637,0,3252
mdTv3V4ALzg,US,18.20.05,447475,9562,695,296
86ysRAffCpI,US,18.20.05,527851,21266,1030,965
VYOjWnS4cMY,US,18.20.05,156612892,4110879,437053,261521
iGD4bBgWPcY,US,18.20.05,534570,18387,879,472
ogfYd705cRs,US,18.20.05,3632624,32827,0,4092
1csFTDXXULY,US,18.20.05,500025,13274,1435,425
Hzk1bM2vVFU,US,18.20.05,1458061,84815,5731,782
UE-kaxIiNPQ,US,18.20.05,2491725,68520,2731,1481
-e-xXN-tcFU,US,18.20.05,339647,6961,1104,405
ijwHj2HaOT0,US,18.20.05,563285,9011,1568,606
nd4cLL_MP7M,US,18.20.05,4389806,14967,844,725
vug4bROR79I,US,18.20.05,2957528,13879,3218,843
STVXHhTdjW4,US,18.20.05,597736,12353,511,288
bK0TEqDtkK4,US,18.20.05,972886,59823,8851,2426
4HX6R88QZB0,US,18.20.05,1134568,32078,6002,5113
SoKQzAhXkbw,US,18.20.05,511122,11035,994,254
lpFEpDPf490,US,18.20.05,432143,22218,1081,1144
xrMfUeOPWto,US,18.20.05,1212424,36429,3096,1416
KUUjtUP2CrE,US,18.20.05,3561687,48681,2782,2547
0l35jAGQPOI,US,18.20.05,6551270,482810,50803,6756
4lm75v4Ndlg,US,18.20.05,1310902,48628,3572,602
a6D9ksDanh0,US,18.20.05,310602,14133,1366,334
sw-l5SW5hik,US,18.20.05,1892728,20638,2477,2567
Of9GOMM9HPg,US,18.20.05,2563401,129188,9056,5063
ife5Zij94_E,US,18.20.05,364986,15436,772,230
feYykx3Fq-k,US,18.20.05,503948,18532,601,313
CJRw18MtRPg,US,18.20.05,3070843,38079,9965,7166
0IaG9oM4O4s,US,18.20.05,1675496,6874,0,7027
2jSWMme12ik,US,18.20.05,773673,4180,1247,863
pl-DjiO8das,US,18.20.05,4732405,425301,37300,4805
JwivtxQEmc8,US,18.20.05,486634,5279,359,599
Wpm07-BGJnE,US,18.20.05,36759844,834068,93136,89869
df7PZIVe1lw,US,18.20.05,13104488,135866,72282,12906
xf4iv4ic70M,US,18.20.05,537376,23409,1673,776
5VGxDEh3F0g,US,18.20.05,121420,4232,333,137
2KuqjW0WtZg,US,18.20.05,566032,14346,3014,993
vjI4Alon-3Q,US,18.20.05,44618777,782677,43042,54296
TI5bEf-BULU,US,18.20.05,13429861,132046,5685,4172
Duc3F700lgE,US,18.20.05,1019621,11291,1797,894
sxyotaytAS0,US,18.20.05,1143432,4024,1484,368
oWw1BcFhk-k,US,18.20.05,15701834,436122,19811,10037
RBbkCEHBw_I,US,18.20.05,929507,15317,2397,916
iJz5jURaEBc,US,18.20.05,650564,33920,2953,1574
CX11yw6YL1w,US,18.20.05,22188013,475818,30655,11649
5GHXEGz3PJg,US,18.20.05,7918232,148252,5446,2992
qTJs_9Ckc60,US,18.20.05,222932,11108,606,178
jQS_kpH9xfA,US,18.20.05,871184,43785,3226,1000
iQp1_GfDhwQ,US,18.20.05,4585199,65363,1884,1085
Bs-Hr-gEJAU,US,18.20.05,28534342,845670,40296,7229
tJfDBSWYqU8,US,18.20.05,9052516,33771,10053,13445
s1APv5uO2VU,US,18.20.05,829932,16362,5559,2600
WXTNngJsBrI,US,18.20.05,647108,9776,853,177
jC4NNUYIIdM,US,18.20.05,1180077,33134,2980,846
DkeiKbqa02g,US,18.20.05,57519404,749382,23946,32820
B3qT1k0r9pw,US,18.20.05,1755604,45021,1323,516
DgaC0ytqdv4,US,18.20.05,303101,7164,1242,255
rxmtHVSVjdo,US,18.20.05,7947351,279215,16739,6706
qCSu-X_aEvo,US,18.20.05,2207257,26807,3138,1769
AshvBTw5Z84,US,18.20.05,2525107,87327,4569,1493
_pP_C7HEy3g,US,18.20.05,323504,7023,564,209
zxwfDlhJIpw,US,18.20.05,8373369,165896,48356,19377
OAGfx7eB3gA,US,18.20.05,3493694,105578,9519,2708
E2qtPth2W6w,US,18.20.05,545355,10548,746,312
ZUSPD9zOyJs,US,18.20.05,6157587,189440,8078,3174
UUkn-enk2RU,US,18.20.05,19524105,443612,31939,9228
D52qnC7dJcQ,US,18.20.05,1419174,28556,1025,539
JZ2fRE_nkak,US,18.20.05,3218712,57438,7057,3770
_wNZbgBPz1Q,US,18.20.05,447473,21560,4475,2332
jiZfc0b2t3Q,US,18.20.05,744709,10702,1497,905
fDRrqJU4-Tk,US,18.20.05,3774561,86947,13822,2944
Yiq8YjQC6Rw,US,18.20.05,1153185,41153,3598,796
TmzVBGf6uKk,US,18.20.05,1032873,41701,2048,311
4nq0tT_SAD0,US,18.20.05,3564336,188129,15545,1728
iN8zmmCRqUA,US,18.21.05,3920011,99059,12835,3097
Qcj15vHJTtk,US,18.21.05,3508880,39365,4705,6892
zFPEOG1Yxvw,US,18.21.05,407811,2414,1220,240
Xr2rgT9uEnA,US,18.21.05,1160074,64302,4373,900
2in8XqiElwc,US,18.21.05,2028625,129767,14086,4658
ZhEz1cvC1rc,US,18.21.05,2297532,92920,42668,3157
v7H_Or9Nr5I,US,18.21.05,2593398,171087,10330,2398
o7f1HVFpRPI,US,18.21.05,261433,8872,696,204
e7sIvcYmuk0,US,18.21.05,312056,6840,1839,770
M79o2UejYKo,US,18.21.05,622467,47066,6177,535
MEcc8e7WwXg,US,18.21.05,2176202,14765,3085,1702
Ji_4dH_FXzw,US,18.21.05,447735,1738,707,205
pKkf2KCc6xo,US,18.21.05,3724733,23442,4125,1536
PTQMog9u2Zo,US,18.21.05,2134011,33727,0,1956
2-tzlBFotjA,US,18.21.05,1972855,83671,4158,4018
sOmVqjuUHAM,US,18.21.05,1507905,41950,3237,1153
S1O4kia_Iog,US,18.21.05,1056821,21624,2069,472
5YgluF8VTWg,US,18.21.05,1621337,8305,27952,4553
aTYkKrhj5pE,US,18.21.05,777042,2521,1069,480
pcJo0tIWybY,US,18.21.05,2599729,155834,12472,2362
HorugBalutw,US,18.21.05,880458,17037,2266,300
2v4-L4PkV9U,US,18.21.05,2079137,99990,8924,2844
n_W54baizX8,US,18.21.05,9761348,431053,28656,23704
yZG0wggoEqI,US,18.21.05,900080,3127,462,405
_QWZvU7VCn8,US,18.21.05,2738742,28459,1842,1151
mLQJgecd5x0,US,18.21.05,573028,3020,1142,441
pTysrwci0pU,US,18.21.05,4787893,263404,25999,2215
7C2z4GqqS5E,US,18.21.05,65396157,4750245,1040912,141966
AV1SWIPxxFM,US,18.21.05,1070719,26993,2641,1039
3eQP6JoxtKk,US,18.21.05,5554602,134011,30220,11652
Dv4Ph97jv44,US,18.21.05,1307019,42396,1469,598
JGo_a82jfj8,US,18.21.05,1551224,42481,14933,3035
TQ1O0YdH54M,US,18.21.05,843268,43615,22013,624
T_Fskj6ihT4,US,18.21.05,550809,5231,517,206
1PhPYr_9zRY,US,18.21.05,4803962,527245,49369,2688
D6Oy4LfoqsU,US,18.21.05,746112,37914,3721,837
ooyjaVdt-jA,US,18.21.05,7576267,301839,122659,174643
eiudTjsGM7g,US,18.21.05,1420974,34637,1929,462
ju_inUnrLc4,US,18.21.05,4540576,423561,40845,7346
1h7KV2sjUWY,US,18.21.05,739895,51050,3326,297
yDiXQl7grPQ,US,18.21.05,32844195,485674,152136,27008
LzuDyq0-1LM,US,18.21.05,357842,6884,663,544
e9NOwaiXqqA,US,18.21.05,730961,11636,477,392
KObL442PWhQ,US,18.21.05,998628,31518,2400,521
6SuMbFuKDf8,US,18.21.05,8122551,276087,30793,12169
_iRBspjg2pw,US,18.21.05,1316454,41301,2629,1753
s3tz_mNg6NQ,US,18.21.05,1827227,55618,4335,4991
uQWuC7L4_DQ,US,18.21.05,597871,1879,659,360
TjXQzRWmb_I,US,18.21.05,3295486,44238,5498,1289
MWb2vazaD28,US,18.21.05,1193387,96405,7440,637
xNGFSEcRSZI,US,18.21.05,463898,5785,898,304
loWpbevW9xg,US,18.21.05,553096,2679,2014,4535
Uy7yJdq1yhg,US,18.21.05,3267864,125407,11591,4033
-kTWIm7m4Uw,US,18.21.05,2932220,312269,47219,1652
z6A2LHGx8_A,US,18.21.05,567903,34033,2081,434
H7gh2fmdjCU,US,18.21.05,1989368,86370,3695,678
XiHiW4N7-bo,US,18.21.05,14212729,159845,11953,4852
JfQ3W0wjGh4,US,18.21.05,1144108,35918,4650,1151
rYnmrkMizdc,US,18.21.05,491645,11762,1138,571
zLuhCfBqf5U,US,18.21.05,573169,32315,2107,459
WyuPSLj_6aw,US,18.21.05,5115798,244745,16027,5166
6S9c5nnDd_s,US,18.21.05,10998967,312905,18139,6079
uBYzYji4rmE,US,18.21.05,4667964,109941,16446,5787
AkCLxl3MzNA,US,18.21.05,1345907,51601,8742,941
Q5KmA3Xbmqo,US,18.21.05,2448025,191301,27017,2402
N7HFXgyTya0,US,18.21.05,1571170,72337,3420,1179
YMdo_0H1thU,US,18.21.05,245560,6937,408,148
5PR3Hn6cQ60,US,18.21.05,992807,35934,2651,1042
CQQit01HHLY,US,18.21.05,3391756,196445,11612,2927
MBR2kxt7RK8,US,18.21.05,1705357,102008,6741,4175
4_aR3HqFrr0,US,18.21.05,703050,5180,711,410
Z2ttpo7c95s,US,18.21.05,888232,4803,1966,522
pFc6I0rgmgY,US,18.21.05,4971361,33795,6876,2943
15uSD6tHi2I,US,18.21.05,493066,4208,2593,351
M-E5wDgptQA,US,18.21.05,1686564,27899,2529,776
t4pRQ0jn23Q,US,18.21.05,3901044,108371,13443,5285
YvjhDjUbFyU,US,18.21.05,843962,19313,2365,606
7DbslbKsQSk,US,18.21.05,1553947,40458,4188,720
883Omd2YqXE,US,18.21.05,222338,2294,152,321
QBL8IRJ5yHU,US,18.21.05,3519164,295306,51215,12900
6fyE0B430Rc,US,18.21.05,484044,17249,1468,260
0lr497GhD04,US,18.21.05,1677481,58274,6722,1173
1purAy2MsOc,US,18.21.05,976989,87452,25319,720
MAjY8mCTXWk,US,18.21.05,9395799,111105,12685,6749
um-1fAVU1OQ,US,18.21.05,2311177,79389,7675,9972
h3umdwK-oPs,US,18.21.05,957485,50888,1423,189
j4KvrAUjn6c,US,18.21.05,7512530,125317,21812,18633
NBSAQenU2Bk,US,18.21.05,657458,24151,745,164
WF82ABLw8s4,US,18.21.05,1273975,16954,2538,2329
jzLlsbdrwQk,US,18.21.05,5176435,93643,11351,10827
r-3iathMo7o,US,18.21.05,5928002,124524,15508,9732
96oKlWv5wSo,US,18.21.05,699427,13787,1597,475
Xpv-sEKl1B4,US,18.21.05,3538443,69533,8772,3195
hiBPUpCJ7MQ,US,18.21.05,3312633,49023,1999,411
4oqvNR1o3Zo,US,18.21.05,1676941,27535,3454,4488
YI3tsmFsrOg,US,18.21.05,4160477,224603,21183,1931
oRexsyztGS0,US,18.21.05,1255792,23942,3992,1554
vY_5EvoL1Is,US,18.21.05,6504837,7262,862,2370
3g5O-kT9m8k,US,18.21.05,1649128,63594,2922,1771
D2mxKEa2xmA,US,18.21.05,217047,7861,776,667
BspHjvU11y4,US,18.21.05,1251906,40541,2306,885
OUBx_raReDw,US,18.21.05,1062065,3551,1452,891
nRc0kmOYgzQ,US,18.21.05,3396221,37734,4939,1624
UfKmSfgFxi8,US,18.21.05,12795179,517225,25643,14833
rQEqKZ7CJlk,US,18.21.05,3123195,50659,6493,5843
OXVm3fhYsEo,US,18.21.05,2723563,109020,13659,6529
mdWcaWBxxcY,US,18.21.05,9600407,269968,24493,29658
iILJvqrAQ_w,US,18.21.05,4517478,101222,4972,1890
CPjWgk0UXps,US,18.21.05,1344388,31782,1344,1553
vjSohj-Iclc,US,18.21.05,6306752,82436,12905,2961
y_WoOYybCro,US,18.21.05,2464905,135732,5337,889
zcEE8J2Bqa8,US,18.21.05,191263,22168,1509,153
oSEeK9yDNQI,US,18.21.05,14663179,265600,20246,23802
2PH7dK6SLC8,US,18.21.05,2029541,63502,5018,1221
ulNswX3If6U,US,18.21.05,16044311,629985,33628,9307
tjA7nAHOAww,US,18.21.05,9908425,319762,11928,4630
0zZ0Y_UZRBw,US,18.21.05,2502136,147563,11718,2004
HOxylh5runs,US,18.21.05,231413,29408,4559,666
A2dIL4sf4TQ,US,18.21.05,1138323,49745,4938,2506
V6ElE2xs48c,US,18.21.05,1164082,21254,1599,578
nNZrc_XvF30,US,18.21.05,1478290,37690,2151,2223
JefYnYIXY_8,US,18.21.05,311971,9362,977,243
8h--kFui1JA,US,18.21.05,10338736,293760,11301,7227
WIV3xNz8NoM,US,18.21.05,930607,30520,6517,927
QDk-xa1oBXw,US,18.21.05,181247,7778,1560,169
4LlQwTgB5Rc,US,18.21.05,272550,4692,376,129
beb8zCGMsbI,US,18.21.05,1700548,50343,789,784
c0bsKc4tiuY,US,18.21.05,1050428,56498,2621,1796
FUQexMOrDBI,US,18.21.05,321872,18957,3384,750
EQ748TZcuqs,US,18.21.05,319757,14702,750,154
USXoINPEhoA,US,18.21.05,2114751,92750,14503,1560
l884wKofd54,US,18.21.05,13931305,190913,8399,9334
azUbCdcAeFM,US,18.21.05,1052662,40690,2739,627
pojXEFDFMw8,US,18.21.05,302839,3904,0,430
M-wat3TSQqY,US,18.21.05,552697,14091,908,414
TuPT8ZF0Vl4,US,18.21.05,1025469,7647,3589,594
NJu6uMYQWAE,US,18.21.05,197811,7427,525,240
x_joMJBrT34,US,18.21.05,3496005,111306,17999,6861
ESKmRiLjNpg,US,18.21.05,2223833,21960,3553,7319
ouWuzQb9vNg,US,18.21.05,1363022,39309,10381,2416
eP33TkuI9vI,US,18.21.05,1338336,25238,3385,1657
qfqVkEYQ1Ls,US,18.21.05,7655933,67805,7655,10450
HDYJVmoWoyA,US,18.21.05,579343,12372,1379,1179
WbgIREVg2JU,US,18.21.05,524756,25894,2834,759
S9ibNh16xfs,US,18.21.05,3775869,192598,7007,957
FepIkIILumA,US,18.21.05,17795478,481443,32260,22818
EGV9Ms9EHcg,US,18.21.05,704195,48418,6696,1804
mmP1aHJjJ-U,US,18.21.05,427666,18843,919,258
Kc6CIwBVo5s,US,18.21.05,8594435,42999,0,3287
mdTv3V4ALzg,US,18.21.05,460135,9780,712,305
86ysRAffCpI,US,18.21.05,531620,21384,1032,966
VYOjWnS4cMY,US,18.21.05,162556776,4202645,446165,269530
ogfYd705cRs,US,18.21.05,3649733,32976,0,4101
1csFTDXXULY,US,18.21.05,513284,13487,1453,433
-e-xXN-tcFU,US,18.21.05,362534,7092,1108,414
UE-kaxIiNPQ,US,18.21.05,2498398,68622,2733,1484
ijwHj2HaOT0,US,18.21.05,567037,9028,1567,612
nd4cLL_MP7M,US,18.21.05,4405217,15113,851,727
STVXHhTdjW4,US,18.21.05,601957,12410,529,290
bK0TEqDtkK4,US,18.21.05,977753,59965,8871,2429
4HX6R88QZB0,US,18.21.05,1148285,32294,6079,5143
SoKQzAhXkbw,US,18.21.05,515588,11146,1006,255
xrMfUeOPWto,US,18.21.05,1219266,36520,3105,1419
lpFEpDPf490,US,18.21.05,433852,22287,1091,1147
KUUjtUP2CrE,US,18.21.05,3695897,49378,2798,2613
0l35jAGQPOI,US,18.21.05,6585040,484029,50935,6782
4lm75v4Ndlg,US,18.21.05,1319798,48774,3579,606
a6D9ksDanh0,US,18.21.05,311989,14182,1369,336
Of9GOMM9HPg,US,18.21.05,2576365,129433,9070,5074
feYykx3Fq-k,US,18.21.05,519529,18687,604,321
CJRw18MtRPg,US,18.21.05,3108465,38450,10025,7219
0IaG9oM4O4s,US,18.21.05,1675909,6873,0,7029
pl-DjiO8das,US,18.21.05,4751759,426127,37402,4811
JwivtxQEmc8,US,18.21.05,488333,5291,364,599
